Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Product_Category,Product_Name,Quantity,Sales_Amount,Discount_Percent,Profit,Shipping_Cost,Payment_Method,Delivery_Days,Customer_Rating
ORD20251111498,2025-11-20,CUST1032,Derek Adkins,South,Chennai,Electronics,Headphones,1,3134.27,5,718.41,78.24,Credit Card,3,5.0
ORD20251111499,2025-11-21,CUST1083,Dr. Leslie Miller,North,Delhi,Furniture,Bookshelf,1,5373.21,5,1229.87,229.93,Debit Card,2,2.0
ORD20251111500,2025-11-02,CUST1130,Tracey Alvarez,North,Jaipur,Clothing,T-Shirt,4,3041.14,10,705.55,225.08,Debit Card,3,3.0
ORD20251111501,2025-11-16,CUST1074,Angela Andersen,West,Pune,Clothing,T-Shirt,5,3943.13,0,885.66,212.57,Debit Card,3,1.0
ORD20251111502,2025-11-26,CUST1290,Mary Rivera,West,Mumbai,Grocery,Tea Pack,1,446.73,15,103.78,171.06,UPI,7,
ORD20251111503,2025-11-05,CUST1132,Jessica Johnson,West,Pune,Electronics,Laptop,4,253866.41,15,26478.2,86.37,Cash,3,4.0
ORD20251111504,2025-11-17,CUST1053,Paul Petersen,South,Chennai,Furniture,Sofa,5,128704.02,5,30816.5,206.65,Cash,5,5.0
ORD20251111505,2025-11-20,CUST1127,Kevin Meadows,South,Bangalore,Grocery,Tea Pack,3,1292.14,15,288.59,222.17,Debit Card,3,5.0
ORD20251111506,2025-11-09,CUST1160,Derek Alvarado,West,Pune,Electronics,Laptop,1,69457.67,5,4286.76,219.88,Cash,3,2.0
ORD20251111507,2025-11-23,CUST1195,Crystal Smith,East,Bhubaneswar,Electronics,Headphones,1,2984.69,0,583.92,155.62,Credit Card,7,5.0
ORD20251111508,2025-11-18,CUST1284,Sydney Soto,East,Bhubaneswar,Grocery,Cooking Oil,4,3077.06,10,552.41,293.97,UPI,5,5.0
ORD20251111509,2025-11-09,CUST1167,David Lawson,North,Jaipur,Clothing,T-Shirt,4,2452.17,15,444.36,56.19,Debit Card,7,2.0
ORD20251111510,2025-11-10,CUST1271,Linda Crawford,South,Bangalore,Clothing,Jeans,1,1951.38,10,363.9,299.66,Debit Card,7,5.0
ORD20251111511,2025-11-20,CUST1222,Clarence Washington,South,Bangalore,Grocery,Tea Pack,4,1930.75,0,159.03,158.95,Debit Card,3,4.0
ORD20251111512,2025-11-28,CUST1186,Thomas Herrera,West,Pune,Grocery,Tea Pack,3,1521.36,0,169.94,245.63,Debit Card,2,
ORD20251111513,2025-11-26,CUST1259,Molly Pearson,North,Jaipur,Electronics,Smartwatch,2,16285.39,5,3416.45,142.38,,7,2.0
ORD20251111514,2025-11-28,CUST1094,Steven Jackson,West,Pune,Grocery,Dry Fruits,3,5530.08,0,944.15,208.16,Debit Card,2,1.0
ORD20251111515,2025-11-01,CUST1217,Phillip Nelson,South,Bangalore,Furniture,Study Table,1,8839.09,5,1789.1,95.26,Cash,4,4.0
ORD20251111516,2025-11-23,CUST1242,Brenda Cooley,East,Kolkata,Clothing,Sneakers,2,6442.72,10,455.7,147.54,,3,1.0
ORD20251111517,2025-11-03,CUST1190,Dr. Chad Richardson DDS,East,Bhubaneswar,Clothing,Sneakers,1,3682.35,0,195.17,294.86,Cash,5,5.0
ORD20251111518,2025-11-13,CUST1246,Joseph Contreras,South,Chennai,Grocery,Cooking Oil,2,1682.24,0,400.97,198.88,Cash,7,1.0
ORD20251111519,2025-11-26,CUST1139,Anita Reyes,South,Bangalore,Grocery,Cooking Oil,4,3468.57,10,468.25,209.65,Credit Card,6,1.0
ORD20251111520,2025-11-06,CUST1027,Matthew Guzman,South,Chennai,Furniture,Sofa,2,41158.28,15,7790.72,157.52,Cash,7,5.0
ORD20251111521,2025-11-02,CUST1236,Joseph Jackson,North,Jaipur,Clothing,Jeans,3,5883.83,10,444.72,93.71,Credit Card,5,3.0
ORD20251111522,2025-11-09,CUST1185,Sharon Smith,South,Chennai,Clothing,T-Shirt,1,646.6,15,69.21,213.21,Cash,3,2.0
ORD20251111523,2025-11-28,CUST1100,Ashley Garcia,East,Kolkata,Electronics,Laptop,2,123800.76,5,17268.95,228.23,Cash,6,5.0
ORD20251111524,2025-11-24,CUST1043,Brian Vega,West,Pune,Grocery,Tea Pack,4,1802.3,5,321.36,123.37,Credit Card,4,2.0
ORD20251111525,2025-11-01,CUST1098,Cody Garcia,West,Pune,Grocery,Cooking Oil,1,742.6,15,117.76,53.15,UPI,5,4.0
ORD20251111526,2025-11-08,CUST1021,Seth Greer,North,Delhi,Clothing,Jacket,2,7818.58,0,1921.59,298.58,Debit Card,6,5.0
ORD20251111527,2025-11-17,CUST1074,Angela Andersen,West,Pune,Clothing,Jeans,3,6134.45,5,1359.2,52.95,UPI,5,1.0
ORD20251111528,2025-11-23,CUST1202,Emma Jones,West,Pune,Grocery,Tea Pack,5,2256.38,10,304.6,66.74,Credit Card,3,3.0
ORD20251111529,2025-11-09,CUST1184,Sarah Ewing,East,Kolkata,Clothing,Jacket,4,17042.73,0,2675.98,102.57,,6,1.0
ORD20251111530,2025-11-16,CUST1111,Jodi Villanueva,East,Bhubaneswar,Grocery,Rice Bag,1,1280.05,10,101.66,198.94,Cash,5,5.0
ORD20251111531,2025-11-22,CUST1130,Tracey Alvarez,North,Jaipur,Grocery,Tea Pack,5,2557.78,5,434.23,241.08,Debit Card,3,4.0
ORD20251111532,2025-11-19,CUST1068,Tiffany Allen MD,West,Mumbai,Grocery,Rice Bag,3,3963.48,15,382.52,113.45,UPI,7,
ORD20251111533,2025-11-18,CUST1195,Crystal Smith,East,Bhubaneswar,Clothing,Jeans,3,6161.2,5,1107.41,257.91,Cash,2,5.0
ORD20251111534,2025-11-08,CUST1121,Dr. George Gray,West,Mumbai,Electronics,Smartphone,1,23103.42,15,1881.16,279.99,Credit Card,2,5.0
ORD20251111535,2025-11-28,CUST1263,Brittany Ibarra DVM,West,Pune,Electronics,Smartphone,2,52680.84,5,2791.06,254.05,Credit Card,2,1.0
ORD20251111536,2025-11-01,CUST1032,Derek Adkins,South,Chennai,Grocery,Tea Pack,4,1568.97,15,237.83,277.51,Cash,6,4.0
ORD20251111537,2025-11-04,CUST1005,Lauren Wilkerson,North,Delhi,Electronics,Headphones,2,5274.41,10,328.82,73.24,Credit Card,5,3.0
ORD20251111538,2025-11-11,CUST1124,Angel Cisneros,West,Mumbai,Electronics,Laptop,4,248025.46,10,54873.87,237.77,Credit Card,2,3.0
ORD20251111539,2025-11-10,CUST1209,John Ward,East,Kolkata,Clothing,T-Shirt,1,751.77,0,40.13,243.27,Cash,2,1.0
ORD20251111540,2025-11-12,CUST1142,Katie Garza,North,Jaipur,Clothing,Sneakers,4,13527.94,0,801.06,275.73,Cash,6,4.0
ORD20251111541,2025-11-14,CUST1137,Joyce Lawson,East,Bhubaneswar,Electronics,Laptop,1,64452.07,15,4338.16,124.77,UPI,6,2.0
ORD20251111542,2025-11-10,CUST1000,Nicole Crawford,West,Pune,Grocery,Dry Fruits,1,1738.8,15,292.63,280.6,Cash,1,5.0
ORD20251111543,2025-11-20,CUST1007,Mary Haley,West,Pune,Clothing,Jeans,4,6865.6,15,536.65,123.55,Cash,2,4.0
ORD20251111544,2025-11-20,CUST1235,Andre Silva,West,Pune,Electronics,Smartphone,5,128979.76,15,22836.62,180.01,UPI,4,5.0
ORD20251111545,2025-11-22,CUST1248,Kathleen Jones,South,Bangalore,Electronics,Headphones,1,2863.54,10,351.08,157.19,UPI,5,4.0
ORD20251111546,2025-11-13,CUST1011,Steven Cross,West,Pune,Furniture,Study Table,1,9265.4,0,1879.02,270.29,Debit Card,4,5.0
ORD20251111547,2025-11-19,CUST1286,John Murray,West,Mumbai,Furniture,Bookshelf,1,5916.0,10,302.72,188.32,Debit Card,2,1.0
ORD20251111548,2025-11-26,CUST1236,Joseph Jackson,North,Jaipur,Clothing,Jacket,5,19697.45,10,2902.06,79.44,Debit Card,6,1.0
ORD20251111549,2025-11-22,CUST1070,Christopher Butler,West,Mumbai,Grocery,Dry Fruits,4,8031.77,5,1482.62,74.14,Credit Card,3,1.0
ORD20251111550,2025-11-20,CUST1206,Lisa Thompson,East,Bhubaneswar,Furniture,Bookshelf,3,15946.5,5,2320.3,200.79,UPI,4,1.0
ORD20251111551,2025-11-26,CUST1135,Kelly Price,North,Delhi,Clothing,Jacket,2,8517.29,0,926.08,136.65,Cash,7,1.0
ORD20251111552,2025-11-11,CUST1222,Clarence Washington,South,Bangalore,Furniture,Office Chair,5,30765.08,5,4595.96,267.41,UPI,6,5.0
ORD20251111553,2025-11-01,CUST1025,Dalton Mejia,North,Delhi,Electronics,Smartwatch,2,14140.83,10,2006.18,287.66,Credit Card,7,2.0
ORD20251111554,2025-11-09,CUST1240,Joshua Walters,West,Mumbai,Furniture,Study Table,5,48486.82,10,5139.59,271.37,UPI,1,4.0
ORD20251111555,2025-11-17,CUST1264,Colin Fuller,North,Jaipur,Furniture,Study Table,3,24175.89,15,3238.05,84.06,Cash,5,
ORD20251111556,2025-11-01,CUST1246,Joseph Contreras,South,Chennai,Electronics,Laptop,3,192841.61,0,47235.57,193.59,Credit Card,7,
ORD20251111557,2025-11-26,CUST1055,Jason Williams,South,Chennai,Electronics,Headphones,2,4672.48,15,928.77,270.03,,7,4.0
ORD20251111558,2025-11-02,CUST1291,Stacy Lang,West,Mumbai,Furniture,Study Table,1,9924.75,0,1674.6,252.42,UPI,1,4.0
ORD20251111559,2025-11-09,CUST1044,Ruth Lee,West,Mumbai,Clothing,Jacket,3,12108.46,5,1979.7,85.21,Cash,4,5.0
ORD20251111560,2025-11-18,CUST1293,Catherine Graham,North,Delhi,Furniture,Bookshelf,3,17425.51,5,2517.0,119.76,UPI,4,1.0
ORD20251111561,2025-11-20,CUST1263,Brittany Ibarra DVM,West,Pune,Furniture,Bookshelf,2,11471.62,10,2642.36,70.66,UPI,1,3.0
ORD20251111562,2025-11-11,CUST1023,Natalie Norton,South,Chennai,Furniture,Sofa,5,100337.81,15,14413.97,95.79,Debit Card,2,3.0
ORD20251111563,2025-11-15,CUST1131,April Liu,West,Pune,Furniture,Sofa,2,42754.49,15,4472.19,151.41,Cash,1,4.0
ORD20251111564,2025-11-15,CUST1099,Christopher Reilly,East,Kolkata,Furniture,Sofa,3,71922.07,5,8169.19,291.92,,4,3.0
ORD20251111565,2025-11-13,CUST1070,Christopher Butler,West,Mumbai,Electronics,Headphones,3,8901.93,0,937.73,161.08,UPI,4,3.0
ORD20251111566,2025-11-15,CUST1171,Nicole Jefferson,East,Bhubaneswar,Clothing,T-Shirt,3,1901.06,15,372.3,191.14,UPI,5,1.0
ORD20251111567,2025-11-18,CUST1170,Mr. Robert Peterson,North,Jaipur,Clothing,T-Shirt,1,697.54,15,38.72,127.37,UPI,2,1.0
ORD20251111568,2025-11-03,CUST1051,Brent Stafford,South,Bangalore,Grocery,Tea Pack,1,464.23,0,88.59,251.36,Cash,6,
ORD20251111569,2025-11-02,CUST1090,Mrs. Debra Diaz DVM,North,Delhi,Furniture,Office Chair,4,27313.66,10,6390.94,128.78,Debit Card,6,1.0
ORD20251111570,2025-11-22,CUST1090,Mrs. Debra Diaz DVM,North,Delhi,Electronics,Laptop,2,131343.82,5,27421.6,128.44,Debit Card,7,1.0
ORD20251111571,2025-11-01,CUST1080,Katherine Klein,East,Bhubaneswar,Grocery,Rice Bag,1,1244.97,10,241.39,103.65,Credit Card,3,5.0
ORD20251111572,2025-11-09,CUST1225,David Bell,West,Mumbai,Clothing,T-Shirt,4,2617.25,10,183.15,258.69,Cash,6,2.0
ORD20251111573,2025-11-28,CUST1066,Johnny Harris,North,Jaipur,Grocery,Rice Bag,3,4166.57,10,763.67,278.36,UPI,1,1.0
ORD20251111574,2025-11-13,CUST1147,Evan Bush,East,Bhubaneswar,Furniture,Sofa,1,24652.64,5,1247.44,194.74,Debit Card,2,1.0
ORD20251111575,2025-11-07,CUST1219,Jennifer Torres,East,Bhubaneswar,Electronics,Headphones,1,3025.66,0,701.87,206.72,Credit Card,6,3.0
ORD20251111576,2025-11-20,CUST1089,Andrea Santiago,North,Jaipur,Clothing,Jacket,2,7467.88,10,441.66,135.12,Cash,1,1.0
ORD20251111577,2025-11-02,CUST1208,Brian Wade,North,Jaipur,Grocery,Rice Bag,1,1293.16,15,299.71,285.73,UPI,1,5.0
ORD20251111578,2025-11-13,CUST1224,Emily Davis,West,Mumbai,Grocery,Dry Fruits,1,2088.53,5,394.48,175.24,Credit Card,6,2.0
ORD20251111579,2025-11-22,CUST1099,Christopher Reilly,East,Kolkata,Clothing,Jacket,5,19302.79,10,2480.91,55.13,Cash,4,2.0
ORD20251111580,2025-11-11,CUST1167,David Lawson,North,Jaipur,Electronics,Smartphone,2,57547.18,10,5323.3,68.22,Cash,3,3.0
ORD20251111581,2025-11-05,CUST1200,Christopher Fuentes,West,Mumbai,Furniture,Sofa,1,21408.26,15,1332.23,95.94,Credit Card,6,5.0
ORD20251111582,2025-11-23,CUST1076,Larry Ward,South,Chennai,Furniture,Study Table,3,28922.46,10,5710.62,67.44,UPI,5,1.0
ORD20251111583,2025-11-21,CUST1215,Jessica Fuller,South,Bangalore,Electronics,Headphones,2,6164.65,0,993.48,289.77,Cash,5,3.0
ORD20251111584,2025-11-08,CUST1007,Mary Haley,West,Pune,Furniture,Office Chair,1,5822.17,15,449.57,104.99,UPI,3,3.0
ORD20251111585,2025-11-15,CUST1171,Nicole Jefferson,East,Bhubaneswar,Grocery,Dry Fruits,5,8716.68,5,1470.67,198.35,Cash,3,2.0
ORD20251111586,2025-11-13,CUST1023,Natalie Norton,South,Chennai,Furniture,Study Table,4,40259.78,5,3152.06,271.19,Debit Card,3,5.0
ORD20251111587,2025-11-06,CUST1039,Deborah Barry,West,Pune,Clothing,Sneakers,4,14545.73,0,3366.84,81.52,UPI,1,3.0
ORD20251111588,2025-11-27,CUST1082,Caroline Mendez,South,Bangalore,Furniture,Office Chair,2,13117.66,5,915.55,289.36,Credit Card,1,3.0
ORD20251111589,2025-11-17,CUST1063,Eric Mitchell,East,Bhubaneswar,Grocery,Rice Bag,3,4440.36,0,668.84,243.2,Credit Card,5,3.0
ORD20251111590,2025-11-11,CUST1281,Suzanne Collier,South,Chennai,Electronics,Headphones,5,13235.18,15,2525.21,167.61,UPI,4,5.0
ORD20251111591,2025-11-17,CUST1022,Kimberly Townsend,East,Kolkata,Electronics,Headphones,2,5135.67,15,877.04,252.07,Credit Card,1,5.0
ORD20251111592,2025-11-13,CUST1079,David Washington MD,East,Kolkata,Grocery,Cooking Oil,5,3913.68,10,873.72,270.52,UPI,5,2.0
ORD20251111593,2025-11-06,CUST1244,Chris Atkins,South,Bangalore,Furniture,Office Chair,1,6718.1,5,1056.96,203.76,Credit Card,2,2.0
ORD20251111594,2025-11-02,CUST1129,Edward Oconnor,West,Mumbai,Electronics,Headphones,3,8395.73,15,1647.48,213.71,UPI,1,4.0
ORD20251111595,2025-11-12,CUST1295,Deanna Wheeler,North,Delhi,Furniture,Office Chair,2,12957.23,0,3184.05,208.51,Debit Card,6,2.0
ORD20251111596,2025-11-08,CUST1067,Jonathan Dalton,South,Chennai,Furniture,Bookshelf,4,23114.11,10,5204.42,81.8,Credit Card,3,2.0
ORD20251111597,2025-11-02,CUST1066,Johnny Harris,North,Jaipur,Electronics,Smartwatch,3,23554.36,0,1191.31,148.97,UPI,3,5.0
ORD20251111598,2025-11-08,CUST1225,David Bell,West,Mumbai,Grocery,Tea Pack,3,1377.79,15,216.94,73.99,Credit Card,7,1.0
ORD20251111599,2025-11-22,CUST1011,Steven Cross,West,Pune,Furniture,Office Chair,4,27830.19,0,4776.32,144.53,Credit Card,5,5.0
ORD20251111600,2025-11-07,CUST1061,Maria Robertson,North,Jaipur,Electronics,Headphones,2,4932.23,10,406.62,146.77,UPI,7,2.0
ORD20251111601,2025-11-04,CUST1214,Robin Bowen,East,Kolkata,Grocery,Rice Bag,5,7300.34,0,903.16,189.3,Cash,7,4.0
ORD20251111602,2025-11-15,CUST1020,Bob Harris,West,Mumbai,Grocery,Cooking Oil,4,3135.53,5,403.68,178.04,Debit Card,1,3.0
ORD20251111603,2025-11-19,CUST1146,Vincent Williams,East,Bhubaneswar,Clothing,Jacket,1,3716.41,15,331.76,147.88,Debit Card,5,2.0
ORD20251111604,2025-11-23,CUST1115,Devin Stout,West,Pune,Grocery,Dry Fruits,1,1853.0,10,260.76,144.23,Credit Card,7,2.0
ORD20251111605,2025-11-13,CUST1068,Tiffany Allen MD,West,Mumbai,Grocery,Rice Bag,1,1476.54,10,305.89,113.93,Credit Card,7,3.0
ORD20251111606,2025-11-21,CUST1284,Sydney Soto,East,Bhubaneswar,Clothing,Jacket,2,8286.68,0,1468.78,262.54,UPI,5,4.0
ORD20251111607,2025-11-20,CUST1050,Taylor Rose,East,Kolkata,Grocery,Cooking Oil,2,1752.01,10,318.17,227.8,,3,2.0
ORD20251111608,2025-11-07,CUST1286,John Murray,West,Mumbai,Clothing,Jeans,2,3922.01,10,342.52,293.53,Debit Card,6,
ORD20251111609,2025-11-12,CUST1272,Crystal Shea,West,Pune,Furniture,Study Table,2,19617.25,10,1117.14,287.34,Credit Card,1,
ORD20251111610,2025-11-23,CUST1187,Michelle Bullock,North,Jaipur,Grocery,Tea Pack,1,493.21,10,109.84,116.77,Cash,6,5.0
ORD20251111611,2025-11-22,CUST1137,Joyce Lawson,East,Bhubaneswar,Grocery,Dry Fruits,4,6918.08,15,1449.32,273.73,Debit Card,6,3.0
ORD20251111612,2025-11-07,CUST1184,Sarah Ewing,East,Kolkata,Furniture,Bookshelf,3,16802.85,15,2139.54,117.71,,7,1.0
ORD20251111613,2025-11-14,CUST1106,Michael Hawkins,South,Chennai,Clothing,Jeans,1,1840.43,5,289.13,142.48,UPI,5,3.0
ORD20251111614,2025-11-27,CUST1156,Jill Bryant,West,Mumbai,Electronics,Headphones,2,5197.86,15,1237.04,130.77,Cash,4,3.0
ORD20251111615,2025-11-28,CUST1228,John Davis,West,Mumbai,Furniture,Office Chair,2,13868.96,0,1072.65,295.21,Debit Card,7,5.0
ORD20251111616,2025-11-04,CUST1136,Jean Fisher,North,Delhi,Furniture,Bookshelf,1,4916.85,10,506.21,216.92,Credit Card,2,2.0
ORD20251111617,2025-11-14,CUST1059,Jennifer Collins,West,Pune,Clothing,Jacket,3,11897.94,5,1943.1,63.96,Credit Card,6,4.0
ORD20251111618,2025-11-08,CUST1053,Paul Petersen,South,Chennai,Electronics,Laptop,5,349697.77,0,42402.1,182.71,Credit Card,2,1.0
ORD20251111619,2025-11-03,CUST1188,Eric Obrien MD,North,Jaipur,Grocery,Rice Bag,5,6504.75,10,1386.35,102.28,Debit Card,6,2.0
ORD20251111620,2025-11-14,CUST1258,Aaron Caldwell,West,Pune,Grocery,Dry Fruits,3,4639.58,15,828.46,174.31,Credit Card,7,1.0
ORD20251111621,2025-11-23,CUST1270,Christina Wood,West,Mumbai,Grocery,Dry Fruits,2,4107.75,5,313.88,165.7,Cash,4,
ORD20251111622,2025-11-14,CUST1096,Christina Atkins,North,Delhi,Furniture,Bookshelf,1,5734.39,0,1235.66,65.49,Debit Card,7,2.0
ORD20251111623,2025-11-27,CUST1224,Emily Davis,West,Mumbai,Electronics,Laptop,3,194635.12,10,11508.01,214.57,UPI,2,
ORD20251111624,2025-11-28,CUST1091,Alexander Wright,East,Bhubaneswar,Furniture,Office Chair,3,19230.95,5,4597.59,215.64,UPI,4,1.0
ORD20251111625,2025-11-20,CUST1154,Anthony Hardin,North,Jaipur,Furniture,Office Chair,2,11969.22,15,806.35,206.89,Credit Card,1,2.0
ORD20251111626,2025-11-04,CUST1101,David Delacruz,East,Bhubaneswar,Grocery,Dry Fruits,3,5720.63,5,1323.16,147.69,,5,2.0
ORD20251111627,2025-11-19,CUST1248,Kathleen Jones,South,Bangalore,Furniture,Sofa,2,49197.24,10,11248.96,138.06,Credit Card,2,2.0
ORD20251111628,2025-11-06,CUST1077,Jessica Wallace,North,Jaipur,Grocery,Cooking Oil,5,4611.55,5,391.34,200.85,Debit Card,3,4.0
ORD20251111629,2025-11-23,CUST1113,Aaron Cook,South,Bangalore,Clothing,Jeans,2,3741.65,5,449.0,71.78,UPI,4,4.0
ORD20251111630,2025-11-03,CUST1025,Dalton Mejia,North,Delhi,Grocery,Rice Bag,5,6966.95,5,1685.46,174.46,Credit Card,7,2.0
ORD20251111631,2025-11-13,CUST1019,Geoffrey Johnson,South,Bangalore,Electronics,Laptop,4,260734.37,0,46661.34,74.94,Credit Card,5,5.0
ORD20251111632,2025-11-21,CUST1093,Aaron Thompson,West,Mumbai,Electronics,Smartwatch,4,28996.6,10,3784.27,114.57,Credit Card,3,4.0
ORD20251111633,2025-11-25,CUST1134,Robert Mccoy,West,Pune,Furniture,Study Table,2,20832.18,5,1631.72,295.62,Credit Card,6,5.0
ORD20251111634,2025-11-01,CUST1054,Mark Flores,North,Delhi,Clothing,Jacket,2,7286.71,10,1443.59,217.59,Credit Card,6,2.0
ORD20251111635,2025-11-06,CUST1181,Danielle Shepard,West,Mumbai,Grocery,Rice Bag,4,6066.0,5,1508.08,204.48,Credit Card,3,1.0
ORD20251111636,2025-11-13,CUST1124,Angel Cisneros,West,Mumbai,Grocery,Cooking Oil,1,905.68,0,169.12,117.89,Cash,3,1.0
ORD20251111637,2025-11-27,CUST1120,Lisa Mckay,North,Delhi,Electronics,Smartwatch,3,24426.88,5,4993.69,287.44,Debit Card,2,1.0
ORD20251111638,2025-11-22,CUST1036,Adam Young,East,Bhubaneswar,Furniture,Bookshelf,2,10528.64,15,1130.4,177.18,Cash,2,5.0
ORD20251111639,2025-11-27,CUST1242,Brenda Cooley,East,Kolkata,Clothing,Sneakers,1,3295.22,10,194.44,247.69,Debit Card,3,5.0
ORD20251111640,2025-11-03,CUST1089,Andrea Santiago,North,Jaipur,Electronics,Headphones,1,2793.45,15,182.97,116.92,Debit Card,3,4.0
ORD20251111641,2025-11-09,CUST1008,Hayley Kelley,East,Kolkata,Electronics,Smartwatch,5,38691.11,5,5777.75,162.71,Credit Card,1,4.0
ORD20251111642,2025-11-26,CUST1000,Nicole Crawford,West,Pune,Furniture,Office Chair,3,19689.04,5,1043.16,89.57,Cash,1,2.0
ORD20251111643,2025-11-24,CUST1045,Jacob Charles,North,Jaipur,Furniture,Sofa,1,24089.98,5,3276.22,237.97,Cash,4,5.0
ORD20251111644,2025-11-19,CUST1232,Timothy Reynolds,West,Pune,Grocery,Rice Bag,5,6012.42,15,890.5,91.24,Cash,2,1.0
ORD20251111645,2025-11-26,CUST1094,Steven Jackson,West,Pune,Furniture,Bookshelf,4,23809.83,0,3937.08,134.78,Cash,6,5.0
ORD20251111646,2025-11-14,CUST1180,Kathleen Brown,East,Bhubaneswar,Furniture,Study Table,5,42327.14,10,7449.28,200.65,Cash,3,
ORD20251111647,2025-11-07,CUST1015,Pamela Buchanan,North,Jaipur,Clothing,Jeans,2,3715.79,0,621.35,89.63,Debit Card,7,
ORD20251111648,2025-11-25,CUST1178,Krista Wilson,East,Kolkata,Grocery,Tea Pack,3,1367.02,10,320.34,164.02,Cash,1,1.0
ORD20251111649,2025-11-01,CUST1071,Francisco Elliott,South,Chennai,Grocery,Tea Pack,4,1731.3,10,237.28,216.35,Cash,3,5.0
ORD20251111650,2025-11-15,CUST1230,Sherry Olson,North,Delhi,Clothing,T-Shirt,4,2970.48,5,558.82,136.89,UPI,3,3.0
ORD20251111651,2025-11-02,CUST1011,Steven Cross,West,Pune,Grocery,Cooking Oil,3,2526.73,10,145.36,167.56,Cash,3,5.0
ORD20251111652,2025-11-14,CUST1095,Brandon Roth,North,Delhi,Grocery,Tea Pack,1,538.27,0,65.46,191.36,Cash,2,3.0
ORD20251111653,2025-11-07,CUST1025,Dalton Mejia,North,Delhi,Clothing,Sneakers,1,3237.22,5,504.37,77.53,Cash,4,2.0
ORD20251111654,2025-11-14,CUST1153,Caroline Scott,West,Mumbai,Furniture,Office Chair,3,20473.1,10,3314.97,205.19,Debit Card,5,4.0
ORD20251111655,2025-11-12,CUST1144,Stephanie Meyer,East,Kolkata,Grocery,Tea Pack,2,985.02,10,221.56,238.43,Debit Card,6,2.0
ORD20251111656,2025-11-10,CUST1131,April Liu,West,Pune,Electronics,Headphones,5,14686.57,0,2464.67,282.0,Credit Card,7,3.0
ORD20251111657,2025-11-09,CUST1296,Henry Carson,East,Bhubaneswar,Grocery,Dry Fruits,2,3871.49,10,600.72,115.95,Credit Card,2,2.0
ORD20251111658,2025-11-02,CUST1168,Briana Hahn,North,Delhi,Grocery,Cooking Oil,5,3996.01,15,659.84,104.63,Debit Card,1,2.0
ORD20251111659,2025-11-06,CUST1053,Paul Petersen,South,Chennai,Electronics,Smartwatch,2,16612.07,0,2421.17,78.79,UPI,4,3.0
ORD20251111660,2025-11-10,CUST1265,Marvin Pittman,South,Chennai,Clothing,Jeans,3,4967.95,15,830.25,168.15,Credit Card,1,2.0
ORD20251111661,2025-11-01,CUST1021,Seth Greer,North,Delhi,Clothing,Jacket,5,90920.40000000001,15,1142.28,145.38,Credit Card,5,1.0
ORD20251111662,2025-11-27,CUST1014,Paul Duffy,West,Mumbai,Furniture,Sofa,1,25074.23,5,5585.41,101.01,Debit Card,7,4.0
ORD20251111663,2025-11-28,CUST1182,Charles Snyder,West,Pune,Grocery,Cooking Oil,3,2492.21,10,605.03,259.9,Cash,7,1.0
ORD20251111664,2025-11-19,CUST1111,Jodi Villanueva,East,Bhubaneswar,Electronics,Headphones,3,7596.42,10,982.29,223.94,Credit Card,1,
ORD20251111665,2025-11-08,CUST1277,Sandra Cruz,North,Delhi,Clothing,T-Shirt,2,1552.39,10,204.11,97.62,Credit Card,1,2.0
ORD20251111666,2025-11-07,CUST1158,Samuel Smith,West,Mumbai,Grocery,Dry Fruits,2,3532.73,10,189.86,214.01,Credit Card,6,4.0
ORD20251111667,2025-11-23,CUST1296,Henry Carson,East,Bhubaneswar,Grocery,Tea Pack,5,2266.33,0,561.4,247.87,Debit Card,6,2.0
ORD20251111668,2025-11-19,CUST1143,Stacey Gutierrez,South,Bangalore,Grocery,Rice Bag,2,3087.98,0,425.0,293.07,Debit Card,1,4.0
ORD20251111669,2025-11-09,CUST1096,Christina Atkins,North,Delhi,Electronics,Headphones,2,4923.12,10,1027.89,107.1,Debit Card,1,2.0
ORD20251111670,2025-11-06,CUST1286,John Murray,West,Mumbai,Clothing,Sneakers,4,11796.56,10,2311.73,237.9,Credit Card,2,2.0
ORD20251111671,2025-11-05,CUST1266,Stacie Martin,South,Bangalore,Furniture,Study Table,1,8580.86,5,1413.47,132.55,UPI,2,2.0
ORD20251111672,2025-11-01,CUST1117,Jessica Baker,North,Jaipur,Electronics,Smartphone,2,53009.55,10,10432.95,160.24,UPI,6,4.0
ORD20251111673,2025-11-26,CUST1233,David Bradford,North,Delhi,Clothing,T-Shirt,4,2525.25,15,434.32,169.6,Debit Card,2,1.0
ORD20251111674,2025-11-06,CUST1142,Katie Garza,North,Jaipur,Clothing,Jeans,1,2176.62,0,209.32,93.26,Debit Card,7,4.0
ORD20251111675,2025-11-06,CUST1120,Lisa Mckay,North,Delhi,Electronics,Smartphone,3,77748.0,5,11016.16,185.05,UPI,1,4.0
ORD20251111676,2025-11-23,CUST1083,Dr. Leslie Miller,North,Delhi,Furniture,Study Table,3,32286.48,0,6872.66,64.62,Cash,7,3.0
ORD20251111677,2025-11-22,CUST1279,Nicole George,South,Bangalore,Grocery,Rice Bag,4,4917.54,15,350.0,115.11,Credit Card,3,1.0
ORD20251111678,2025-11-13,CUST1184,Sarah Ewing,East,Kolkata,Furniture,Bookshelf,2,10463.0,15,2348.34,134.87,UPI,2,2.0
